loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps
837,0,-0.20710,-0.40859,-12.71617,-43.03284,-33.02929,-7.25829
838,0,-0.22481,-0.39513,-12.77552,-44.54481,-31.86825,-8.08351
839,0,-0.20262,-0.42293,-12.85592,-43.32391,-36.93687,-9.99856
840,0,-0.21945,-0.39297,-12.81582,-44.06742,-34.60297,-8.20452
841,0,-0.18852,-0.41190,-12.79573,-42.87555,-33.25056,-9.32882
842,0,-0.19859,-0.42336,-12.75236,-44.29635,-35.31527,-9.92284
843,0,-0.19330,-0.42394,-12.78726,-41.79342,-35.46716,-9.61940
844,0,-0.20935,-0.42744,-12.80512,-41.87637,-35.17032,-11.84452
845,0,-0.17276,-0.42496,-12.81973,-40.33214,-37.15702,-12.02888
846,0,-0.17216,-0.42587,-12.80003,-39.67484,-36.95948,-10.72359
847,0,-0.16582,-0.41249,-12.76072,-36.60630,-32.94352,-12.38582
848,0,-0.13541,-0.44849,-12.78334,-37.78072,-35.82326,-11.81590
849,0,-0.17778,-0.43228,-12.74448,-39.41537,-33.12197,-12.66373
850,0,-0.14931,-0.44180,-12.73993,-38.01756,-37.06589,-12.96599
851,0,-0.17236,-0.45520,-12.70104,-37.46452,-33.94374,-12.29166
852,0,-0.15838,-0.41949,-12.68460,-32.98798,-34.92796,-13.73732
853,0,-0.15520,-0.46987,-12.70773,-37.28892,-34.37748,-13.09015
854,0,-0.15333,-0.44239,-12.70155,-34.17631,-34.06429,-13.48799
855,0,-0.14143,-0.42409,-12.63148,-36.28906,-33.82102,-14.95693
856,0,-0.15653,-0.44180,-12.56753,-36.71872,-33.43756,-15.18882
857,0,-0.14535,-0.40624,-12.58711,-31.55630,-33.88431,-14.93068
858,0,-0.13106,-0.38259,-12.48046,-32.96550,-34.08367,-15.25802
859,0,-0.10227,-0.40217,-12.48350,-32.23466,-33.26858,-15.11591
860,0,-0.14942,-0.41852,-12.40662,-30.07558,-32.66966,-13.76569
861,0,-0.16391,-0.37141,-12.40005,-29.26853,-34.20776,-15.10305
862,0,-0.13256,-0.37409,-12.43404,-28.54695,-33.77146,-14.63451
863,0,-0.11606,-0.40637,-12.44357,-27.41055,-32.55089,-14.46149
864,0,-0.10922,-0.36062,-12.29160,-28.54860,-31.30182,-15.66387
865,0,-0.10562,-0.37081,-12.20761,-26.09405,-29.86455,-15.25106
866,0,-0.07843,-0.36421,-12.28631,-24.29971,-28.46212,-15.74819
867,0,-0.07709,-0.36664,-12.27863,-23.01474,-30.79356,-13.67234
868,0,-0.09201,-0.36504,-12.08669,-24.92930,-31.78347,-15.06243
869,0,-0.09473,-0.36420,-12.16154,-20.71748,-32.50622,-14.90906
870,0,-0.08646,-0.34089,-11.96812,-21.22613,-29.85117,-14.17371
871,0,-0.08078,-0.34699,-11.95585,-22.53406,-29.00506,-14.08796
872,0,-0.07219,-0.33643,-11.92903,-19.98328,-31.02930,-13.98598
873,0,-0.09305,-0.31018,-11.90005,-17.63811,-29.40101,-13.91860
874,0,-0.06466,-0.31864,-11.76520,-17.69701,-29.38729,-13.75158
875,0,-0.05770,-0.33244,-11.74847,-17.22283,-27.76287,-12.70730
876,0,-0.04666,-0.31657,-11.53902,-16.07052,-28.63775,-12.60226
877,0,-0.04157,-0.27140,-11.53075,-12.92691,-25.69395,-12.47509
878,0,-0.01658,-0.24894,-11.57087,-13.28167,-27.66410,-10.97118
879,0,-0.03413,-0.27429,-11.52908,-13.31978,-26.12070,-11.78156
880,0,-0.02567,-0.27227,-11.43340,-9.66371,-26.05833,-11.52568
881,0,0.00059,-0.26383,-11.27303,-11.10295,-23.72038,-10.62345
882,0,-0.00826,-0.24116,-11.21045,-7.85873,-25.36169,-10.04294
883,0,0.00752,-0.23768,-11.16639,-7.96084,-22.81344,-8.42490
884,0,0.02337,-0.18012,-11.06796,-5.58177,-22.66784,-9.56070
885,0,0.02524,-0.22270,-11.04501,-5.45249,-23.22069,-9.79605
886,0,0.02866,-0.21295,-10.95093,-3.97031,-21.87560,-9.09654
887,0,0.02661,-0.18989,-10.81029,-2.12700,-21.37039,-7.00264
888,0,0.05108,-0.16925,-10.72197,0.47811,-19.72590,-8.31054
889,0,0.04787,-0.19009,-10.80234,-1.46131,-21.23378,-6.04347
890,0,0.04119,-0.18702,-10.70803,-0.43831,-20.41580,-6.35146
891,0,0.05520,-0.16152,-10.61598,0.02699,-19.20631,-6.09463
892,0,0.04078,-0.14857,-10.48794,4.05709,-19.62607,-5.07211
893,0,0.05284,-0.14370,-10.39068,3.29919,-18.06640,-3.58515
894,0,0.04132,-0.09553,-10.23709,3.92016,-18.83315,-3.35641
895,0,0.07227,-0.11008,-10.14687,1.94965,-16.09903,-3.50833
896,0,0.11945,-0.08615,-10.11210,8.45312,-16.92391,-1.91556
897,0,0.08845,-0.07917,-10.01891,8.18630,-13.68103,-2.67851
898,0,0.12213,-0.12287,-9.92805,7.15325,-14.98657,-0.51446
899,0,0.11307,-0.09565,-9.95650,10.40684,-14.10066,-0.16389
900,0,0.10585,-0.07588,-9.78764,9.70854,-13.36319,1.23902
901,0,0.15328,-0.06057,-9.72199,9.65580,-14.35915,0.97802
902,0,0.14477,-0.04726,-9.56746,11.62834,-13.18317,1.04444
903,0,0.10463,-0.05966,-9.48602,14.83858,-12.20254,1.85959
904,0,0.16696,-0.02219,-9.54238,13.37278,-10.53421,2.29386
905,0,0.13103,-0.04164,-9.39375,16.69033,-9.95342,3.70444
906,0,0.15529,0.00029,-9.35423,17.66425,-8.99812,4.46484
907,0,0.17843,0.02497,-9.24607,17.36404,-9.72143,4.40136
908,0,0.16521,0.01290,-9.16891,17.05768,-9.15667,4.79794
909,0,0.19963,0.02330,-9.08758,19.95123,-7.63549,5.88371
910,0,0.19841,0.07220,-9.07222,20.55007,-5.44230,6.61641
911,0,0.15748,0.03906,-8.91167,22.58007,-5.70133,6.22070
912,0,0.18529,0.03251,-8.83056,22.14584,-4.71377,7.61823
913,0,0.20598,0.03710,-8.71632,22.65633,-4.59582,8.06030
914,0,0.19432,0.05425,-8.74338,24.34937,-3.67304,9.25014
915,0,0.20685,0.08150,-8.65285,24.93920,-4.91649,8.61842
916,0,0.23239,0.06939,-8.69871,24.29749,-1.55293,10.41818
917,0,0.22782,0.11018,-8.50938,26.85477,-2.18681,8.74104
918,0,0.20802,0.08824,-8.45029,27.25807,-0.41060,10.81927
919,0,0.23473,0.08595,-8.52209,26.88501,0.99494,12.45939
920,0,0.22364,0.10566,-8.35007,29.37603,1.12742,10.67735
921,0,0.21609,0.13344,-8.26387,31.33988,1.16969,11.52178
922,0,0.22213,0.12873,-8.28031,30.41363,2.67261,10.39885
923,0,0.25466,0.15192,-8.24394,31.04372,3.31727,12.13344
924,0,0.25238,0.15964,-8.18501,33.11004,4.78624,13.48303
925,0,0.25691,0.19701,-8.11691,34.81104,3.87277,13.27918
926,0,0.23756,0.20207,-8.15335,32.94621,3.60669,13.58496
927,0,0.26032,0.18002,-7.94789,33.89560,6.51395,13.56580
928,0,0.24659,0.19803,-7.90957,36.23166,3.61451,13.25073
929,0,0.25197,0.19070,-7.90304,33.36780,8.72402,14.36805
930,0,0.27017,0.17967,-7.94536,36.60568,6.18793,15.08165
931,0,0.24861,0.21794,-7.77887,35.59684,7.27089,14.74376
932,0,0.29227,0.17511,-7.81167,37.05217,10.85371,13.51644
933,0,0.33105,0.27429,-7.76591,39.89878,11.04218,15.70623
934,0,0.29273,0.20750,-7.69497,37.01330,10.20544,14.21285
935,0,0.26474,0.21283,-7.72461,38.14245,12.24106,15.25948
936,0,0.28204,0.22441,-7.67761,41.32970,13.12873,14.29994
937,0,0.25802,0.22486,-7.67968,42.77574,13.56045,14.18887
938,0,0.28305,0.19724,-7.62976,40.25885,15.30483,14.61743
939,0,0.30203,0.27662,-7.71037,43.44306,14.04753,16.24366
940,0,0.30476,0.23154,-7.66613,41.53141,13.35198,13.26321
941,0,0.27323,0.23201,-7.54534,44.24287,16.72006,14.79520
942,0,0.30054,0.24447,-7.49701,45.37548,14.11660,14.76795
943,0,0.31819,0.27035,-7.61413,43.96011,18.83226,15.32408
944,0,0.33048,0.29137,-7.54037,43.87799,16.41732,14.67747
945,0,0.28148,0.27583,-7.51060,45.17143,18.94357,14.99146
946,0,0.27814,0.31060,-7.59078,45.19767,19.15440,15.25903
947,0,0.29625,0.30269,-7.58213,47.54049,19.06081,13.95296
948,0,0.23614,0.27867,-7.53145,44.12334,20.10610,13.11081
949,0,0.28344,0.26322,-7.60820,47.75533,22.94124,13.09325
950,0,0.28781,0.30518,-7.63358,47.42243,20.14624,12.89359
951,0,0.28303,0.29058,-7.54257,48.66768,21.53061,14.03471
952,0,0.25934,0.29868,-7.48893,47.47969,21.34999,12.19521
953,0,0.28472,0.30588,-7.59345,48.17411,21.55179,11.00318
954,0,0.27254,0.29980,-7.56326,49.22622,23.74229,12.67313
955,0,0.30148,0.29112,-7.71461,48.71165,23.61900,11.15241
956,0,0.26605,0.28060,-7.62382,48.40578,23.68781,12.21473
957,0,0.27669,0.32983,-7.58863,49.43458,25.85944,9.35194
958,0,0.27543,0.31430,-7.53884,50.41874,22.74269,9.80235
959,0,0.28902,0.31648,-7.69160,50.39126,26.28124,8.83391
960,0,0.22417,0.29161,-7.57717,46.81129,26.85544,8.02301
961,0,0.26553,0.31882,-7.58969,52.21598,25.54575,7.79766
962,0,0.28464,0.28685,-7.58405,49.62639,27.28409,8.81012
963,0,0.25916,0.29185,-7.73016,48.85056,26.73058,7.39223
964,0,0.23266,0.33735,-7.67728,48.97533,26.76981,6.68616
965,0,0.26639,0.34733,-7.63756,49.44147,27.98501,5.74140
966,0,0.26311,0.32440,-7.69786,51.48247,31.15048,6.66620
967,0,0.24735,0.26969,-7.72573,52.43570,31.48105,4.44981
968,0,0.22581,0.31880,-7.74153,50.48870,30.30744,4.97761
969,0,0.23031,0.28601,-7.76434,51.11407,30.91582,1.92612
970,0,0.23484,0.32070,-7.81615,50.36992,30.93574,4.02379
971,0,0.21948,0.33511,-7.90032,53.66321,31.15552,0.92047
972,0,0.19435,0.30331,-7.88820,48.94900,32.99246,2.40718
973,0,0.21302,0.26934,-7.85222,51.24404,32.15534,2.06022
974,0,0.22272,0.29824,-7.92321,49.02705,32.87116,0.43013
975,0,0.20925,0.28173,-8.02301,49.02304,32.68272,0.26743
976,0,0.21323,0.30048,-7.89077,50.62704,31.59476,-0.92322
977,0,0.21167,0.29214,-8.00277,48.46219,34.12550,-1.75031
978,0,0.22310,0.33025,-7.90803,47.42853,32.61523,-2.23862
979,0,0.24433,0.25323,-7.96474,47.39934,30.48668,-1.64006
980,0,0.20991,0.28393,-8.05793,47.02837,33.08292,-2.69363
981,0,0.16212,0.28780,-8.11988,46.60160,34.57138,-4.75114
982,0,0.13194,0.28077,-8.15181,45.75262,33.13284,-3.99265
983,0,0.17800,0.29074,-8.06302,45.66075,35.90071,-3.93144
984,0,0.17607,0.29930,-8.13209,50.33473,35.73094,-4.18083
985,0,0.14611,0.32708,-8.19554,44.89036,35.94156,-6.97924
986,0,0.16944,0.28808,-8.08858,46.68320,32.34382,-9.21054
987,0,0.14327,0.24835,-8.27933,45.15458,36.91183,-6.97487
988,0,0.16123,0.28182,-8.35068,45.84813,35.18490,-8.06829
989,0,0.14121,0.27477,-8.23835,41.51129,32.88630,-8.44751
990,0,0.15018,0.30048,-8.32465,42.13461,35.07545,-9.29814
991,0,0.10185,0.27447,-8.28171,43.07492,37.06714,-9.41618
992,0,0.12242,0.30288,-8.37711,42.85893,35.88429,-10.00765
993,0,0.12267,0.24724,-8.27984,40.43419,35.86942,-10.34241
994,0,0.09159,0.22784,-8.43692,41.55196,34.63730,-9.80240
995,0,0.15217,0.28289,-8.43841,41.79113,32.58016,-12.04347
996,0,0.09814,0.29416,-8.43270,41.68772,36.66827,-13.42003
997,0,0.13120,0.25510,-8.45307,38.92451,34.15516,-11.90776
998,0,0.08456,0.27603,-8.50223,37.33816,33.54610,-12.93499
999,0,0.08770,0.25867,-8.61141,36.72087,33.87002,-11.76747
1000,0,0.11045,0.30291,-8.54479,36.76508,35.40591,-13.23766
1001,0,0.08734,0.27985,-8.65405,38.58976,34.01312,-14.42391
1002,0,0.07962,0.26364,-8.59490,35.62367,34.53724,-12.92947
1003,0,0.07564,0.25945,-8.69569,34.23419,33.85577,-12.94958
1004,0,0.03757,0.28562,-8.68577,31.28330,34.68487,-13.85571
1005,0,0.05170,0.25527,-8.75203,30.39692,33.50505,-14.51537
1006,0,0.03500,0.25396,-8.78604,31.85069,35.46824,-14.74533
1007,0,0.05276,0.24963,-8.68878,28.23707,32.59355,-14.04996
1008,0,0.03265,0.25539,-8.82164,33.21463,32.65806,-13.50280
1009,0,0.03742,0.29145,-8.78707,29.68494,32.48621,-14.13490
1010,0,0.03157,0.23579,-8.90335,28.64380,32.22856,-13.13386
1011,0,0.02726,0.25473,-8.83229,30.29330,34.23229,-13.53538
1012,0,0.02221,0.21841,-8.83081,27.93501,31.92781,-16.61596
1013,0,0.00483,0.24142,-8.91200,28.90537,32.76201,-16.45764
1014,0,-0.00817,0.19941,-8.93294,26.98311,32.47333,-14.16552
1015,0,-0.00528,0.26206,-8.89874,25.75285,32.51452,-14.19770
1016,0,0.02459,0.24819,-8.95880,23.53361,31.75432,-14.75488
1017,0,0.00587,0.22836,-8.94623,24.30249,30.01079,-14.76252
1018,0,0.00541,0.19989,-9.04689,21.53646,31.42982,-15.79439
1019,0,0.01662,0.26573,-8.97297,20.73080,31.55763,-14.27943
1020,0,-0.03915,0.25723,-9.06323,19.48744,30.98740,-14.99719
1021,0,-0.00987,0.19538,-9.06810,18.72849,28.59852,-13.49562
1022,0,-0.04601,0.20140,-9.08505,20.04619,31.13781,-13.41249
1023,0,-0.03557,0.20000,-9.12741,18.38332,28.55191,-13.18832
1024,0,-0.02349,0.19930,-9.14677,17.75440,27.46595,-13.63387
1025,0,-0.00512,0.20125,-9.12397,14.43630,27.78192,-13.14087
1026,0,-0.05720,0.21093,-9.25802,11.79024,27.76060,-12.58724
1027,0,-0.04753,0.17987,-9.17464,17.62718,27.01378,-12.76178
1028,0,-0.02651,0.22124,-9.28208,15.28820,26.95696,-10.51937
1029,0,-0.08336,0.19742,-9.22373,10.96177,26.37706,-12.81657
1030,0,-0.05017,0.19599,-9.21194,9.72773,27.78594,-10.93972
1031,0,-0.06736,0.22216,-9.26673,8.88566,24.62130,-9.71058
1032,0,-0.08254,0.21604,-9.33108,10.14944,23.34914,-11.11614
1033,0,-0.06560,0.19050,-9.35276,7.51697,24.55171,-9.07488
1034,0,-0.06020,0.17809,-9.38576,5.90450,22.14608,-9.42951
1035,0,-0.09382,0.19194,-9.39419,3.64319,19.79389,-8.85204
1036,0,-0.07140,0.17510,-9.43982,3.33389,23.89848,-8.33430
1037,0,-0.07888,0.19978,-9.46923,3.72131,19.21764,-7.19266
1038,0,-0.11045,0.14937,-9.43065,2.27832,20.85859,-6.68896
1039,0,-0.05775,0.16308,-9.51642,0.75400,21.12883,-7.53989
1040,0,-0.07016,0.16038,-9.61028,2.88700,19.53613,-4.89646
1041,0,-0.11223,0.16121,-9.45639,-2.59932,18.77107,-5.10711
1042,0,-0.10977,0.16367,-9.52147,-2.55069,19.86810,-5.83392
1043,0,-0.08556,0.15088,-9.52687,-1.52832,16.59190,-5.77462
1044,0,-0.11376,0.13091,-9.59955,-2.90984,17.57409,-4.45208
1045,0,-0.14346,0.15261,-9.68075,-3.36536,16.14388,-4.04854
1046,0,-0.08844,0.16773,-9.70347,-5.97633,17.47531,-3.06674
1047,0,-0.11193,0.10198,-9.73657,-7.80014,15.47666,-1.89096
1048,0,-0.07661,0.14480,-9.73751,-7.20551,16.49734,-2.94285
1049,0,-0.11018,0.14208,-9.75743,-8.61513,14.32479,-1.20789
1050,0,-0.11604,0.15461,-9.78719,-9.92497,15.64498,-0.41858
1051,0,-0.06484,0.11908,-9.80977,-11.88754,14.13412,0.47300
1052,0,-0.12819,0.12687,-9.93166,-11.33631,11.37732,1.24708
1053,0,-0.14617,0.13463,-9.89439,-12.19779,10.46546,1.46808
1054,0,-0.12487,0.10948,-9.95180,-15.87134,10.33931,2.82259
1055,0,-0.10902,0.10812,-9.94304,-13.30520,12.65342,2.47130
1056,0,-0.15728,0.10291,-10.14054,-17.12529,9.82440,4.52821
1057,0,-0.15433,0.07788,-9.99364,-17.18094,8.00097,4.75013
1058,0,-0.12933,0.11155,-10.11654,-19.70849,6.81948,6.07949
1059,0,-0.20438,0.10338,-10.09432,-16.05415,7.30251,3.95685
1060,0,-0.16437,0.09153,-10.21321,-21.76861,8.60140,4.68405
1061,0,-0.12865,0.06762,-10.13693,-21.09294,5.38290,7.81547
1062,0,-0.15830,0.08715,-10.12320,-21.71067,5.55018,6.22702
1063,0,-0.18107,0.07873,-10.24083,-24.06433,4.02191,7.63099
1064,0,-0.11197,0.05815,-10.25175,-22.52488,5.84895,8.18841
1065,0,-0.18061,0.03444,-10.37186,-26.55334,2.37299,7.70603
1066,0,-0.16475,0.06693,-10.33817,-25.46563,2.88065,9.40185
1067,0,-0.16360,0.05208,-10.35091,-25.10499,0.97085,9.65001
1068,0,-0.15631,0.06034,-10.42042,-30.01492,-0.64716,10.27844
1069,0,-0.16718,0.01639,-10.47308,-26.76699,0.08892,10.97547
1070,0,-0.16319,-0.01608,-10.54903,-29.42375,-2.17000,11.40762
1071,0,-0.16219,0.03457,-10.53616,-30.37847,1.11118,10.67761
1072,0,-0.16681,0.01750,-10.55250,-31.18707,-1.92592,12.77274
1073,0,-0.16494,-0.00927,-10.56868,-27.92493,-3.77715,12.88641
1074,0,-0.21609,-0.00202,-10.72226,-33.30216,-3.71159,11.61361
1075,0,-0.16137,-0.00626,-10.71776,-34.40336,-4.66282,12.90637
1076,0,-0.19995,-0.02121,-10.71735,-35.95051,-3.65263,13.36759
1077,0,-0.21685,0.00158,-10.75528,-33.07374,-7.05371,13.60150
1078,0,-0.14752,-0.05359,-10.70399,-37.85087,-4.41283,12.98960
1079,0,-0.20248,-0.06497,-10.80953,-37.31507,-9.79040,15.10682
1080,0,-0.17477,-0.07792,-10.83130,-36.58262,-9.17520,14.53957
1081,0,-0.19541,-0.03359,-10.80275,-37.41636,-5.80356,14.47525
1082,0,-0.19510,-0.11147,-11.00431,-36.24340,-8.34214,14.24836
1083,0,-0.17341,-0.05119,-11.01143,-38.86180,-9.32138,15.23819
1084,0,-0.20559,-0.05632,-11.06031,-39.00862,-9.87227,14.67479
1085,0,-0.17870,-0.07297,-11.02556,-40.47052,-12.19172,15.86078
1086,0,-0.18004,-0.07624,-11.14836,-39.94897,-10.95566,15.58754
1087,0,-0.16586,-0.07011,-11.09491,-41.02100,-12.66283,16.15637
1088,0,-0.19735,-0.10362,-11.23314,-43.21328,-12.43118,14.02383
1089,0,-0.17115,-0.10152,-11.27471,-42.36260,-12.57581,14.02498
1090,0,-0.15910,-0.07098,-11.31926,-45.18281,-12.04338,13.71214
1091,0,-0.16320,-0.12438,-11.30725,-41.91103,-16.20126,14.52512
1092,0,-0.18461,-0.13082,-11.30969,-42.87275,-15.90380,14.07155
1093,0,-0.18873,-0.11823,-11.44511,-45.87051,-16.00851,15.80485
1094,0,-0.14207,-0.13523,-11.41139,-44.93412,-16.97297,14.84268
1095,0,-0.15575,-0.15014,-11.49025,-44.19747,-18.93478,14.83738
1096,0,-0.21703,-0.15319,-11.52769,-45.20495,-19.50730,12.82322
1097,0,-0.18450,-0.17828,-11.52953,-43.31604,-18.89540,15.09874
1098,0,-0.19218,-0.17244,-11.71284,-48.45078,-20.97138,13.30122
1099,0,-0.20400,-0.16153,-11.66531,-48.64974,-21.34387,12.04563
1100,0,-0.20356,-0.18501,-11.80968,-47.91752,-21.08444,11.97731
1101,0,-0.19803,-0.22089,-11.71015,-51.42868,-19.02194,12.58942
1102,0,-0.19015,-0.22462,-11.87442,-46.93077,-20.87518,12.92449
1103,0,-0.20561,-0.24484,-11.85607,-50.15917,-23.35429,12.87235
1104,0,-0.20423,-0.21619,-11.94458,-49.98490,-20.69993,13.56815
1105,0,-0.18418,-0.20849,-11.87902,-48.04182,-22.78661,10.79791
1106,0,-0.20662,-0.24980,-11.90930,-48.96387,-24.93767,12.11651
1107,0,-0.20298,-0.21574,-12.09764,-47.65148,-23.98996,10.71087
1108,0,-0.19494,-0.26303,-12.01093,-49.94350,-26.94883,9.15271
1109,0,-0.18289,-0.29213,-12.14461,-51.11899,-25.63655,7.55980
1110,0,-0.19177,-0.28056,-12.18553,-45.25532,-25.78924,9.65573
1111,0,-0.20946,-0.26981,-12.11923,-52.00504,-26.67167,7.35189
1112,0,-0.21349,-0.28079,-12.19796,-50.84814,-27.46841,7.59833
1113,0,-0.24269,-0.29067,-12.21849,-47.40240,-26.01243,5.93560
1114,0,-0.21290,-0.32567,-12.16820,-50.77894,-28.96005,7.25830
1115,0,-0.23993,-0.29575,-12.31723,-51.65072,-27.23629,5.24203
1116,0,-0.24004,-0.32265,-12.30109,-49.82135,-29.33773,5.69027
1117,0,-0.20686,-0.34462,-12.45964,-50.38290,-28.72397,3.92941
1118,0,-0.22211,-0.32000,-12.44142,-49.50044,-30.10020,4.25868
1119,0,-0.21081,-0.32741,-12.41303,-48.22047,-29.58862,5.07692
1120,0,-0.23287,-0.31911,-12.56469,-50.34143,-30.26095,2.59524
1121,0,-0.19629,-0.34955,-12.48821,-48.86471,-31.29831,1.58473
1122,0,-0.21735,-0.30032,-12.53540,-49.17817,-31.96974,1.29874
1123,0,-0.19628,-0.33333,-12.59037,-47.35035,-32.11423,0.19892
1124,0,-0.20630,-0.34417,-12.63753,-48.97209,-31.25926,0.39262
1125,0,-0.21609,-0.39662,-12.58624,-46.73182,-31.99900,0.22504
1126,0,-0.22850,-0.41389,-12.61222,-50.49146,-31.57716,-0.88032
1127,0,-0.21774,-0.37573,-12.59349,-50.34436,-33.69985,-0.12225
1128,0,-0.20114,-0.36345,-12.72883,-48.72818,-31.08540,-1.40249
1129,0,-0.20298,-0.35987,-12.60580,-47.26121,-33.85945,-1.99487
1130,0,-0.23997,-0.40816,-12.66517,-48.33639,-35.03682,-0.65382
1131,0,-0.19456,-0.35857,-12.75246,-45.66541,-32.53421,-3.98100
1132,0,-0.21826,-0.42275,-12.78439,-45.80494,-32.95215,-5.12385
1133,0,-0.19647,-0.41576,-12.85145,-46.12665,-34.27125,-5.92525
1134,0,-0.22541,-0.41886,-12.74243,-46.87060,-33.14096,-6.30454
1135,0,-0.19726,-0.39303,-12.73526,-45.26033,-36.16052,-5.53190
1136,0,-0.22439,-0.41803,-12.84254,-47.32652,-34.64941,-5.83978
1137,0,-0.20420,-0.38769,-12.81541,-42.21567,-34.99957,-8.45791
1138,0,-0.21094,-0.42935,-12.87828,-43.72674,-36.23277,-7.66434
1139,0,-0.20877,-0.38524,-12.81155,-45.36003,-33.35983,-8.03438
1140,0,-0.21234,-0.41605,-12.83282,-40.81767,-35.21487,-9.49975
1141,0,-0.20190,-0.43133,-12.83319,-42.38482,-36.41716,-9.37900
1142,0,-0.23134,-0.42195,-12.76342,-42.32455,-35.27154,-10.54956
1143,0,-0.17656,-0.40620,-12.90997,-40.81866,-34.04340,-10.23454
1144,0,-0.17230,-0.43428,-12.80419,-43.02241,-34.11698,-11.17756
1145,0,-0.19769,-0.43929,-12.91119,-38.67077,-34.68689,-11.39161
1146,0,-0.21360,-0.40370,-12.83104,-41.43777,-36.45580,-12.00248
1147,0,-0.19598,-0.39850,-12.87726,-42.26151,-36.64971,-10.84986
1148,0,-0.16101,-0.39569,-12.77622,-39.09000,-33.36343,-12.44225
1149,0,-0.16422,-0.44721,-12.83415,-39.70097,-35.28151,-10.86236
1150,0,-0.17938,-0.41334,-12.80822,-38.25129,-35.12168,-13.27875
1151,0,-0.15194,-0.40664,-12.61601,-37.78967,-34.63394,-12.91238
1152,0,-0.18709,-0.44885,-12.66582,-36.65579,-33.95058,-13.01850
1153,0,-0.17476,-0.40667,-12.76468,-33.94587,-35.44499,-13.62875
1154,0,-0.14912,-0.40066,-12.75957,-34.27635,-34.59230,-12.22670
1155,0,-0.15652,-0.37352,-12.67163,-33.45632,-34.16469,-14.28024
1156,0,-0.16223,-0.43052,-12.65890,-35.62773,-31.27018,-14.93925
1157,0,-0.19641,-0.40648,-12.50028,-32.51774,-33.97055,-15.18463
1158,0,-0.12834,-0.35006,-12.58032,-32.13084,-35.66222,-16.06352
1159,0,-0.13075,-0.41573,-12.45460,-33.20252,-33.17333,-14.71455
1160,0,-0.16743,-0.40463,-12.51155,-26.13944,-30.61423,-14.36528
1161,0,-0.11578,-0.39993,-12.46326,-29.03615,-31.32166,-15.00673
1162,0,-0.12317,-0.41555,-12.40020,-29.03136,-32.25313,-15.08425
1163,0,-0.11228,-0.36364,-12.42733,-28.10488,-33.50857,-15.02775
1164,0,-0.09381,-0.32728,-12.34271,-25.13882,-32.38804,-14.61709
1165,0,-0.12226,-0.35770,-12.27034,-24.26950,-32.08558,-14.08160
1166,0,-0.08782,-0.34665,-12.28161,-24.87863,-33.17181,-15.51570
1167,0,-0.08293,-0.38715,-12.22170,-22.01926,-32.54485,-13.79184
1168,0,-0.07580,-0.35845,-12.12672,-24.29857,-28.90532,-15.51639
1169,0,-0.05262,-0.36289,-12.07910,-22.19506,-32.67624,-14.11708
1170,0,-0.06637,-0.36519,-12.04499,-22.17608,-30.40879,-14.09708
1171,0,-0.08489,-0.36728,-11.96838,-19.65199,-30.43522,-15.01852
1172,0,-0.03171,-0.31377,-11.95946,-18.89389,-28.64376,-14.27221
1173,0,-0.08375,-0.34064,-11.91220,-18.25325,-27.18154,-11.75102
1174,0,-0.06470,-0.29902,-11.86264,-16.98854,-28.87535,-12.54283
1175,0,-0.06849,-0.29371,-11.79554,-14.98561,-26.60247,-12.21121
1176,0,-0.04494,-0.29087,-11.71393,-15.80890,-27.61446,-11.56882
1177,0,-0.01484,-0.31109,-11.64220,-15.78448,-28.83658,-13.23484
1178,0,-0.00407,-0.25260,-11.54206,-13.53601,-26.50654,-12.27271
1179,0,-0.01422,-0.25715,-11.45773,-10.88271,-25.29073,-11.14590
1180,0,-0.02909,-0.23202,-11.41666,-11.58618,-25.62843,-10.53156
1181,0,-0.02132,-0.22907,-11.26728,-10.83056,-24.93802,-11.14570
1182,0,-0.01562,-0.23830,-11.24008,-10.51401,-23.69680,-11.41160
1183,0,0.02225,-0.20925,-11.13313,-8.51623,-25.86045,-10.45830
1184,0,-0.00815,-0.22272,-11.04327,-5.37666,-22.34001,-9.44728
1185,0,0.03409,-0.22519,-11.04098,-4.51692,-22.77755,-8.62031
1186,0,0.02301,-0.22383,-10.97622,-4.59970,-22.48460,-8.27518
1187,0,0.03398,-0.19896,-10.87517,-0.12023,-23.01696,-5.88704
1188,0,0.06768,-0.18930,-10.84846,-2.68253,-21.95921,-7.85132
1189,0,0.03485,-0.21636,-10.67788,-0.58897,-20.90045,-6.88241
1190,0,0.08452,-0.16703,-10.65423,-1.39187,-19.33356,-6.85019
1191,0,0.03003,-0.13668,-10.61827,0.49162,-18.78085,-5.26299
1192,0,0.04865,-0.16314,-10.53446,0.38379,-19.53813,-5.92803
1193,0,0.04050,-0.09580,-10.38013,3.73589,-19.66031,-4.90077
1194,0,0.06404,-0.14833,-10.32149,2.78514,-17.59673,-4.13773
1195,0,0.09753,-0.11360,-10.18374,5.27627,-18.64241,-2.33229
1196,0,0.10749,-0.08795,-10.10723,6.28699,-17.62014,-2.12891
1197,0,0.10571,-0.07814,-9.98623,5.16869,-14.64364,-2.49059
1198,0,0.11172,-0.08098,-9.99025,9.48642,-15.82127,-2.93343
